resistance_thumb,bend_thumb,resistance_index,bend_index,resistance_mid,bend_mid,resistance_ring,bend_ring,resistance_little,bend_little,x,y,z,stage
13173.6,19,25638.46,93,30360,122,11726.79,10,20769.38,64,26,92,-109,2
14347.83,26,27802.5,106,30360,122,12173.33,13,22176,73,26,92,-111,2
15015,30,30360,122,27802.5,106,11726.79,10,23783.57,82,24,93,-110,2
15745.71,34,30360,122,30360,122,11726.79,10,23783.57,82,23,92,-110,2
16549.5,39,30360,122,27802.5,106,16549.5,39,25638.46,93,25,92,-110,2
16549.5,39,30360,122,30360,122,17437.89,44,25638.46,93,23,93,-112,2
17437.89,44,30360,122,30360,122,19528.23,57,22176,73,24,91,-109,2
18425,50,33429,140,33429,140,23783.57,82,23783.57,82,23,93,-110,2
19528.23,57,30360,122,33429,140,23783.57,82,22176,73,23,92,-110,2
19528.23,57,30360,122,30360,122,27802.5,106,25638.46,93,24,93,-110,2
20769.38,64,30360,122,30360,122,30360,122,23783.57,82,25,92,-110,2
20769.38,64,27802.5,106,30360,122,27802.5,106,20769.38,64,25,93,-110,2
22176,73,27802.5,106,27802.5,106,27802.5,106,20769.38,64,25,93,-112,2
23783.57,82,25638.46,93,30360,122,27802.5,106,20769.38,64,26,91,-109,2
22176,73,25638.46,93,30360,122,27802.5,106,18425,50,25,91,-110,2
23783.57,82,20769.38,64,30360,122,27802.5,106,17437.89,44,25,93,-113,2
23783.57,82,19528.23,57,30360,122,27802.5,106,16549.5,39,24,93,-109,2
23783.57,82,15015,30,27802.5,106,27802.5,106,15015,30,26,92,-111,2
23783.57,82,14347.83,26,30360,122,27802.5,106,13736.25,22,25,91,-109,2
23783.57,82,13173.6,19,27802.5,106,27802.5,106,13173.6,19,25,91,-111,2
20769.38,64,12173.33,13,30360,122,27802.5,106,12173.33,13,24,92,-113,2
19528.23,57,11311.04,7,30360,122,27802.5,106,12173.33,13,24,91,-110,2
18425,50,10923,5,30360,122,27802.5,106,11726.79,10,24,91,-112,2
17437.89,44,11311.04,7,22176,73,20769.38,64,11726.79,10,24,93,-109,1
15745.71,34,11311.04,7,15015,30,19528.23,57,11311.04,7,24,93,-112,1
15015,30,10923,5,11726.79,10,16549.5,39,11311.04,7,26,92,-111,1
16549.5,39,10923,5,11311.04,7,15745.71,34,11726.79,10,23,92,-109,0
15015,30,11311.04,7,11311.04,7,13173.6,19,11726.79,10,23,92,-110,0
14347.83,26,10923,5,10923,5,13173.6,19,11726.79,10,24,91,-109,0
14347.83,26,11311.04,7,10923,5,12173.33,13,11726.79,10,22,92,-112,0
14347.83,26,11311.04,7,10923,5,12173.33,13,11311.04,7,23,92,-109,0
13736.25,22,11311.04,7,10923,5,12173.33,13,11311.04,7,23,90,-112,0
13173.6,19,10923,5,11311.04,7,11726.79,10,11726.79,10,24,92,-111,0
12654.23,15,11311.04,7,10923,5,11726.79,10,11726.79,10,23,91,-110,0
12654.23,15,10923,5,10923,5,11726.79,10,11726.79,10,24,90,-113,0
12173.33,13,10923,5,10923,5,11726.79,10,11311.04,7,24,92,-110,0
11726.79,10,11311.04,7,10923,5,11311.04,7,11311.04,7,25,93,-111,0
11311.04,7,11311.04,7,10923,5,11311.04,7,11311.04,7,25,91,-110,0
11311.04,7,10923,5,10560,3,11726.79,10,11311.04,7,26,92,-111,0
11726.79,10,10923,5,10923,5,11311.04,7,11311.04,7,23,91,-110,0
10923,5,10923,5,10923,5,11726.79,10,11311.04,7,24,93,-108,0
10923,5,10923,5,11311.04,7,11726.79,10,11311.04,7,23,93,-110,0
10560,3,10923,5,10923,5,12173.33,13,11311.04,7,24,92,-109,0
10560,3,10923,5,10560,3,12173.33,13,11726.79,10,23,93,-111,0
10560,3,10923,5,10923,5,12173.33,13,11726.79,10,24,94,-110,0
10923,5,11311.04,7,11311.04,7,12173.33,13,11726.79,10,25,91,-112,0
10923,5,12173.33,13,11311.04,7,12654.23,15,11726.79,10,26,92,-109,0
10560,3,15015,30,13736.25,22,12654.23,15,11311.04,7,26,93,-110,1
11311.04,7,18425,50,16549.5,39,12654.23,15,12173.33,13,24,92,-110,1
10923,5,20769.38,64,19528.23,57,12654.23,15,13173.6,19,25,91,-109,1
12654.23,15,23783.57,82,19528.23,57,12654.23,15,16549.5,39,26,93,-111,1
13736.25,22,27802.5,106,22176,73,12654.23,15,19528.23,57,24,92,-111,1
15745.71,34,33429,140,22176,73,12654.23,15,23783.57,82,25,92,-113,1
17437.89,44,33429,140,20769.38,64,12173.33,13,27802.5,106,25,92,-110,1
19528.23,57,33429,140,22176,73,16549.5,39,27802.5,106,25,93,-111,1
19528.23,57,33429,140,25638.46,93,20769.38,64,27802.5,106,23,94,-110,2
20769.38,64,33429,140,23783.57,82,22176,73,30360,122,24,91,-112,2
22176,73,33429,140,23783.57,82,23783.57,82,30360,122,26,92,-113,2
22176,73,33429,140,25638.46,93,25638.46,93,30360,122,25,94,-110,2
23783.57,82,30360,122,27802.5,106,30360,122,27802.5,106,24,92,-110,2
23783.57,82,27802.5,106,27802.5,106,33429,140,27802.5,106,24,93,-110,2
23783.57,82,27802.5,106,27802.5,106,33429,140,30360,122,25,93,-111,2
22176,73,30360,122,25638.46,93,30360,122,30360,122,25,93,-111,2
23783.57,82,33429,140,27802.5,106,30360,122,25638.46,93,25,92,-110,2
23783.57,82,30360,122,25638.46,93,27802.5,106,27802.5,106,25,92,-110,2
20769.38,64,33429,140,27802.5,106,27802.5,106,27802.5,106,25,92,-109,2
20769.38,64,30360,122,25638.46,93,30360,122,27802.5,106,25,91,-109,2
19528.23,57,27802.5,106,25638.46,93,27802.5,106,23783.57,82,23,91,-111,2
16549.5,39,30360,122,25638.46,93,27802.5,106,23783.57,82,25,90,-110,2
14347.83,26,30360,122,27802.5,106,30360,122,27802.5,106,26,90,-110,2
13736.25,22,22176,73,27802.5,106,30360,122,22176,73,26,91,-109,2
14347.83,26,16549.5,39,25638.46,93,27802.5,106,19528.23,57,27,92,-111,2
13736.25,22,15745.71,34,25638.46,93,30360,122,15745.71,34,26,94,-109,2
12654.23,15,14347.83,26,25638.46,93,23783.57,82,14347.83,26,26,91,-114,2
12173.33,13,12654.23,15,25638.46,93,20769.38,64,12173.33,13,26,89,-112,2
12173.33,13,11726.79,10,25638.46,93,18425,50,12173.33,13,30,87,-115,2
11311.04,7,11726.79,10,25638.46,93,14347.83,26,11726.79,10,30,87,-116,2
11311.04,7,11726.79,10,23783.57,82,13736.25,22,11726.79,10,29,85,-117,2
10560,3,11726.79,10,23783.57,82,13736.25,22,11726.79,10,27,86,-120,1
10560,3,11311.04,7,22176,73,12173.33,13,11726.79,10,23,89,-119,1
10219.69,1,11311.04,7,22176,73,11726.79,10,11311.04,7,22,91,-119,1
10219.69,1,10923,5,19528.23,57,11726.79,10,11311.04,7,22,93,-121,1
10219.69,1,10923,5,17437.89,44,11726.79,10,11726.79,10,20,95,-120,1
10560,3,11311.04,7,17437.89,44,11311.04,7,11726.79,10,22,95,-124,1
10219.69,1,10923,5,16549.5,39,11726.79,10,11726.79,10,19,95,-123,1
10560,3,10923,5,15745.71,34,11726.79,10,11726.79,10,17,97,-119,1
10560,3,10923,5,14347.83,26,11311.04,7,11311.04,7,16,96,-118,1
10219.69,1,11311.04,7,13173.6,19,11726.79,10,11726.79,10,14,96,-117,1
9900,0,10923,5,12654.23,15,11726.79,10,11726.79,10,15,94,-120,1
10219.69,1,11311.04,7,13173.6,19,11726.79,10,11726.79,10,15,96,-116,1
10219.69,1,10923,5,12173.33,13,11311.04,7,11726.79,10,15,94,-120,1
9900,0,10923,5,11726.79,10,11726.79,10,11726.79,10,21,93,-115,0
10560,3,11311.04,7,10923,5,11311.04,7,12173.33,13,20,94,-120,0
9900,0,10923,5,10560,3,11311.04,7,11311.04,7,21,96,-118,0
10219.69,1,10923,5,11311.04,7,11311.04,7,11726.79,10,23,96,-120,0
10560,3,10923,5,10923,5,12173.33,13,11726.79,10,23,95,-117,0
10219.69,1,10923,5,10923,5,11311.04,7,11726.79,10,21,96,-117,0
10923,5,10923,5,11311.04,7,11726.79,10,11726.79,10,21,98,-119,0
12654.23,15,12173.33,13,10923,5,11311.04,7,13173.6,19,23,96,-118,0
15015,30,14347.83,26,12173.33,13,11726.79,10,16549.5,39,23,98,-119,1
16549.5,39,16549.5,39,14347.83,26,11726.79,10,22176,73,23,96,-119,1
18425,50,18425,50,15745.71,34,10923,5,23783.57,82,23,98,-118,1
19528.23,57,22176,73,18425,50,11726.79,10,23783.57,82,24,97,-121,1
19528.23,57,27802.5,106,19528.23,57,11726.79,10,25638.46,93,22,97,-119,1
19528.23,57,25638.46,93,19528.23,57,11311.04,7,27802.5,106,22,96,-118,1
20769.38,64,30360,122,22176,73,16549.5,39,25638.46,93,25,97,-120,1
20769.38,64,27802.5,106,22176,73,19528.23,57,23783.57,82,25,97,-118,1
19528.23,57,30360,122,23783.57,82,22176,73,25638.46,93,20,96,-119,1
19528.23,57,30360,122,23783.57,82,23783.57,82,27802.5,106,24,96,-120,1
19528.23,57,27802.5,106,25638.46,93,27802.5,106,23783.57,82,24,96,-121,2
20769.38,64,30360,122,27802.5,106,27802.5,106,25638.46,93,25,95,-119,2
20769.38,64,30360,122,27802.5,106,27802.5,106,23783.57,82,23,96,-118,2
19528.23,57,30360,122,27802.5,106,33429,140,23783.57,82,24,95,-118,2
20769.38,64,30360,122,27802.5,106,30360,122,27802.5,106,22,96,-119,2
19528.23,57,27802.5,106,27802.5,106,30360,122,23783.57,82,23,96,-120,2
20769.38,64,27802.5,106,27802.5,106,30360,122,25638.46,93,25,97,-119,2
16549.5,39,27802.5,106,25638.46,93,30360,122,23783.57,82,23,95,-120,1
15015,30,25638.46,93,23783.57,82,27802.5,106,27802.5,106,23,97,-119,1
14347.83,26,20769.38,64,22176,73,27802.5,106,25638.46,93,23,94,-119,1
12654.23,15,15745.71,34,23783.57,82,27802.5,106,25638.46,93,24,95,-117,1
11726.79,10,13736.25,22,20769.38,64,27802.5,106,22176,73,23,95,-119,1
10923,5,12654.23,15,20769.38,64,27802.5,106,23783.57,82,22,96,-119,1
10560,3,11726.79,10,18425,50,27802.5,106,23783.57,82,22,96,-119,1
10219.69,1,11726.79,10,19528.23,57,22176,73,23783.57,82,22,97,-118,1
10219.69,1,10923,5,17437.89,44,17437.89,44,23783.57,82,23,96,-118,1
10219.69,1,11311.04,7,16549.5,39,12173.33,13,23783.57,82,23,96,-119,1
9900,0,11311.04,7,16549.5,39,11311.04,7,22176,73,25,96,-118,1
10219.69,1,11726.79,10,15015,30,11311.04,7,22176,73,23,95,-121,1
10219.69,1,11311.04,7,14347.83,26,10923,5,25638.46,93,22,96,-120,1
9900,0,10923,5,13173.6,19,11311.04,7,23783.57,82,23,96,-119,1
10219.69,1,10923,5,14347.83,26,10560,3,23783.57,82,21,96,-120,1
9900,0,11311.04,7,13173.6,19,10923,5,20769.38,64,24,98,-119,1
10219.69,1,11311.04,7,12654.23,15,10923,5,18425,50,22,97,-120,1
9900,0,10923,5,11726.79,10,10560,3,16549.5,39,22,96,-120,0
10219.69,1,10923,5,11726.79,10,10923,5,13173.6,19,24,97,-120,0
9900,0,10923,5,10923,5,10923,5,12173.33,13,22,98,-120,0
9900,0,11311.04,7,11311.04,7,10560,3,11726.79,10,24,96,-118,0
9900,0,10923,5,10923,5,11311.04,7,11726.79,10,23,97,-119,0
10219.69,1,11311.04,7,11311.04,7,10923,5,11726.79,10,24,96,-118,0
10219.69,1,11311.04,7,10923,5,11726.79,10,11311.04,7,23,97,-120,0
9900,0,10923,5,10923,5,11311.04,7,11311.04,7,23,96,-118,0
10219.69,1,10923,5,11311.04,7,10923,5,11726.79,10,23,96,-118,0
10923,5,10923,5,10923,5,10923,5,11726.79,10,22,96,-119,0
11726.79,10,11311.04,7,10923,5,10923,5,11311.04,7,23,95,-118,0
12654.23,15,10923,5,10560,3,10923,5,10923,5,25,95,-118,0
15745.71,34,11311.04,7,11311.04,7,10923,5,11726.79,10,25,96,-117,0
16549.5,39,10923,5,10923,5,11311.04,7,11726.79,10,24,97,-121,0
18425,50,11311.04,7,10560,3,11311.04,7,12173.33,13,24,96,-120,0
19528.23,57,10923,5,11311.04,7,10923,5,11726.79,10,25,98,-120,0
22176,73,13173.6,19,11726.79,10,10923,5,12173.33,13,24,97,-118,0
22176,73,17437.89,44,13173.6,19,10923,5,15015,30,22,96,-120,1
23783.57,82,20769.38,64,17437.89,44,10923,5,18425,50,22,98,-118,1
25638.46,93,23783.57,82,22176,73,10923,5,22176,73,25,98,-117,1
27802.5,106,25638.46,93,25638.46,93,10923,5,22176,73,24,96,-118,2
23783.57,82,25638.46,93,25638.46,93,10923,5,23783.57,82,25,96,-117,2
27802.5,106,30360,122,27802.5,106,10923,5,25638.46,93,24,96,-119,2
25638.46,93,33429,140,30360,122,11311.04,7,23783.57,82,24,97,-119,2
25638.46,93,27802.5,106,30360,122,12654.23,15,23783.57,82,24,96,-118,2
25638.46,93,27802.5,106,33429,140,15745.71,34,22176,73,24,97,-119,2
23783.57,82,30360,122,30360,122,19528.23,57,22176,73,25,95,-120,2
23783.57,82,27802.5,106,33429,140,22176,73,22176,73,26,97,-117,2
23783.57,82,27802.5,106,27802.5,106,25638.46,93,23783.57,82,26,96,-117,2
23783.57,82,30360,122,30360,122,27802.5,106,22176,73,25,95,-115,2
25638.46,93,27802.5,106,27802.5,106,30360,122,20769.38,64,24,95,-118,2
23783.57,82,25638.46,93,27802.5,106,27802.5,106,23783.57,82,25,95,-116,2
25638.46,93,25638.46,93,30360,122,30360,122,22176,73,27,97,-119,2
20769.38,64,23783.57,82,27802.5,106,30360,122,20769.38,64,24,97,-118,2
20769.38,64,25638.46,93,27802.5,106,33429,140,22176,73,25,96,-119,2
17437.89,44,22176,73,27802.5,106,33429,140,22176,73,24,96,-118,2
15745.71,34,19528.23,57,25638.46,93,33429,140,20769.38,64,25,95,-118,2
13736.25,22,17437.89,44,25638.46,93,30360,122,20769.38,64,25,98,-118,2
12173.33,13,16549.5,39,20769.38,64,30360,122,19528.23,57,25,96,-117,1
12654.23,15,15745.71,34,17437.89,44,30360,122,20769.38,64,25,96,-117,1
12173.33,13,13173.6,19,15745.71,34,25638.46,93,15015,30,24,96,-117,1
11311.04,7,12173.33,13,12654.23,15,22176,73,13173.6,19,24,95,-119,1
11311.04,7,11311.04,7,12654.23,15,22176,73,11311.04,7,24,97,-119,1
10923,5,11311.04,7,11311.04,7,16549.5,39,11726.79,10,24,94,-119,0
10923,5,11311.04,7,11311.04,7,16549.5,39,11311.04,7,26,97,-119,0
10560,3,10923,5,11311.04,7,14347.83,26,10923,5,23,97,-116,0
10923,5,11311.04,7,10923,5,13173.6,19,11726.79,10,24,97,-119,0
10560,3,11311.04,7,10560,3,13173.6,19,11311.04,7,23,95,-117,0
10923,5,11311.04,7,10560,3,12173.33,13,11311.04,7,23,96,-116,0
10923,5,10923,5,10923,5,11726.79,10,11311.04,7,24,96,-118,0
10923,5,10923,5,11311.04,7,11726.79,10,11726.79,10,24,96,-117,0
10560,3,11311.04,7,10560,3,11311.04,7,11726.79,10,25,97,-118,0
10923,5,11311.04,7,10560,3,11726.79,10,11726.79,10,24,95,-116,0
10923,5,10923,5,10560,3,11726.79,10,11311.04,7,24,96,-119,0
10560,3,10923,5,10923,5,11311.04,7,11311.04,7,24,98,-119,0
10560,3,11311.04,7,11311.04,7,11311.04,7,11726.79,10,25,95,-116,0
10560,3,10923,5,10923,5,11311.04,7,11726.79,10,25,95,-119,0
10923,5,10560,3,10923,5,10923,5,11726.79,10,24,93,-117,0
10923,5,10560,3,10923,5,10923,5,11726.79,10,25,97,-117,0
10560,3,10923,5,10923,5,11311.04,7,12173.33,13,25,95,-117,0
10923,5,11311.04,7,10560,3,10923,5,11726.79,10,27,97,-119,0
10560,3,10923,5,10560,3,11311.04,7,11726.79,10,25,96,-119,0
14347.83,26,11726.79,10,12173.33,13,12654.23,15,12173.33,13,29,86,-99,0
13736.25,22,12173.33,13,11726.79,10,12654.23,15,12654.23,15,29,89,-95,0
13736.25,22,11311.04,7,11726.79,10,12654.23,15,12654.23,15,27,87,-96,0
13736.25,22,11726.79,10,11726.79,10,12173.33,13,11726.79,10,26,89,-96,0
13736.25,22,11311.04,7,11726.79,10,12173.33,13,11726.79,10,27,86,-96,0
13736.25,22,11726.79,10,11726.79,10,12654.23,15,12173.33,13,28,86,-95,0
14347.83,26,11726.79,10,12173.33,13,12654.23,15,12654.23,15,28,88,-95,0
15745.71,34,11311.04,7,13173.6,19,12654.23,15,12654.23,15,29,88,-94,0
16549.5,39,12173.33,13,14347.83,26,13736.25,22,13173.6,19,30,88,-95,0
18425,50,14347.83,26,17437.89,44,15015,30,13173.6,19,30,89,-95,1
18425,50,17437.89,44,20769.38,64,19528.23,57,13736.25,22,27,87,-96,1
20769.38,64,18425,50,22176,73,25638.46,93,15015,30,28,88,-94,1
23783.57,82,20769.38,64,27802.5,106,25638.46,93,15745.71,34,28,87,-95,2
25638.46,93,22176,73,25638.46,93,27802.5,106,19528.23,57,28,89,-95,2
25638.46,93,22176,73,30360,122,27802.5,106,23783.57,82,29,89,-93,2
27802.5,106,27802.5,106,37180,163,27802.5,106,27802.5,106,28,88,-91,2
25638.46,93,23783.57,82,33429,140,25638.46,93,27802.5,106,30,85,-94,2
27802.5,106,27802.5,106,37180,163,27802.5,106,30360,122,29,87,-93,2
27802.5,106,30360,122,33429,140,27802.5,106,33429,140,28,88,-92,2
27802.5,106,27802.5,106,37180,163,25638.46,93,30360,122,29,87,-92,2
27802.5,106,27802.5,106,30360,122,27802.5,106,33429,140,29,85,-93,2
25638.46,93,30360,122,30360,122,27802.5,106,30360,122,29,87,-93,2
25638.46,93,27802.5,106,30360,122,25638.46,93,30360,122,30,87,-93,2
27802.5,106,30360,122,30360,122,27802.5,106,27802.5,106,28,87,-93,2
25638.46,93,25638.46,93,30360,122,25638.46,93,30360,122,28,85,-92,2
23783.57,82,30360,122,25638.46,93,27802.5,106,37180,163,29,86,-91,2
20769.38,64,27802.5,106,23783.57,82,25638.46,93,30360,122,30,85,-94,1
17437.89,44,25638.46,93,20769.38,64,25638.46,93,30360,122,27,86,-92,1
15745.71,34,25638.46,93,17437.89,44,20769.38,64,27802.5,106,28,88,-92,1
13173.6,19,23783.57,82,15015,30,18425,50,23783.57,82,30,86,-91,1
13736.25,22,23783.57,82,13173.6,19,16549.5,39,20769.38,64,29,88,-92,1
12654.23,15,18425,50,12654.23,15,15015,30,16549.5,39,29,88,-90,1
12654.23,15,14347.83,26,11726.79,10,13173.6,19,14347.83,26,28,87,-90,1
12173.33,13,12654.23,15,11726.79,10,12654.23,15,13736.25,22,29,87,-92,1
11726.79,10,11311.04,7,11311.04,7,11726.79,10,12654.23,15,30,86,-90,0
11726.79,10,10923,5,11311.04,7,11311.04,7,11726.79,10,28,88,-91,0
11726.79,10,10560,3,11311.04,7,11726.79,10,11726.79,10,28,85,-93,0
11311.04,7,10560,3,10923,5,11726.79,10,10923,5,28,85,-92,0
11726.79,10,10219.69,1,10923,5,11311.04,7,11311.04,7,29,85,-93,0
11726.79,10,10923,5,10923,5,10923,5,11311.04,7,31,86,-91,0
11311.04,7,10923,5,11311.04,7,10923,5,10560,3,29,86,-95,0
11726.79,10,10560,3,10923,5,11311.04,7,10923,5,29,86,-93,0
11726.79,10,10923,5,10923,5,11311.04,7,11311.04,7,30,85,-92,0
11311.04,7,10560,3,10923,5,11311.04,7,11311.04,7,31,86,-94,0
11726.79,10,10560,3,10560,3,11311.04,7,11311.04,7,29,86,-92,0
11726.79,10,10560,3,10923,5,11726.79,10,10923,5,31,87,-91,0
11311.04,7,10923,5,11311.04,7,11311.04,7,11311.04,7,29,84,-91,0
10923,5,10923,5,10923,5,11726.79,10,10560,3,28,85,-91,0
11726.79,10,11726.79,10,11311.04,7,12173.33,13,10923,5,29,86,-90,0
10923,5,10923,5,10560,3,11311.04,7,10923,5,28,86,-91,0
11311.04,7,11311.04,7,10923,5,11726.79,10,11311.04,7,24,87,-90,0
11311.04,7,10923,5,10923,5,11311.04,7,10560,3,21,89,-90,0
10923,5,10923,5,10923,5,12173.33,13,11311.04,7,19,91,-89,0
11311.04,7,10923,5,10560,3,11726.79,10,10923,5,15,91,-88,0
10923,5,10560,3,10923,5,11726.79,10,10923,5,12,91,-88,0
10923,5,11311.04,7,10923,5,11726.79,10,10923,5,10,92,-86,0
10923,5,10923,5,10923,5,11726.79,10,10923,5,6,91,-86,0
11726.79,10,11311.04,7,10560,3,11726.79,10,13173.6,19,4,91,-84,0
11726.79,10,15015,30,15015,30,11726.79,10,14347.83,26,1,91,-82,1
11726.79,10,22176,73,20769.38,64,11726.79,10,15745.71,34,-3,90,-81,1
11311.04,7,25638.46,93,27802.5,106,11726.79,10,15745.71,34,-7,89,-82,2
11726.79,10,25638.46,93,30360,122,11726.79,10,17437.89,44,-10,87,-80,2
11726.79,10,27802.5,106,27802.5,106,13736.25,22,18425,50,-11,87,-78,2
12654.23,15,30360,122,30360,122,12654.23,15,20769.38,64,-11,84,-78,2
14347.83,26,33429,140,33429,140,13173.6,19,20769.38,64,-12,84,-78,2
15745.71,34,33429,140,30360,122,15745.71,34,19528.23,57,-13,86,-75,2
18425,50,33429,140,30360,122,23783.57,82,20769.38,64,-12,84,-79,2
18425,50,37180,163,33429,140,27802.5,106,19528.23,57,-16,85,-79,2
23783.57,82,33429,140,30360,122,30360,122,23783.57,82,-15,82,-77,2
25638.46,93,37180,163,30360,122,33429,140,25638.46,93,-16,84,-80,2
27802.5,106,30360,122,27802.5,106,33429,140,25638.46,93,-15,87,-79,2
27802.5,106,33429,140,30360,122,33429,140,27802.5,106,-12,86,-79,2
30360,122,30360,122,30360,122,33429,140,25638.46,93,-14,86,-78,2
33429,140,30360,122,27802.5,106,37180,163,27802.5,106,-15,87,-79,2
33429,140,23783.57,82,27802.5,106,33429,140,27802.5,106,-13,85,-79,2
30360,122,19528.23,57,30360,122,37180,163,27802.5,106,-12,86,-80,2
30360,122,15015,30,27802.5,106,37180,163,27802.5,106,-15,86,-79,2
33429,140,13736.25,22,27802.5,106,33429,140,27802.5,106,-15,85,-76,2
27802.5,106,13736.25,22,25638.46,93,27802.5,106,30360,122,-13,84,-78,2
30360,122,11726.79,10,25638.46,93,27802.5,106,25638.46,93,-14,86,-80,2
25638.46,93,11311.04,7,23783.57,82,20769.38,64,27802.5,106,-14,86,-79,1
25638.46,93,11311.04,7,20769.38,64,15015,30,27802.5,106,-14,85,-78,1
25638.46,93,10923,5,16549.5,39,15015,30,27802.5,106,-12,85,-77,1
22176,73,10923,5,13173.6,19,13173.6,19,27802.5,106,-14,86,-79,1
20769.38,64,10560,3,12654.23,15,12173.33,13,27802.5,106,-14,88,-79,1
19528.23,57,10923,5,11726.79,10,11726.79,10,27802.5,106,-13,86,-80,1
17437.89,44,10560,3,11311.04,7,10923,5,25638.46,93,-12,83,-80,0
18425,50,11311.04,7,10923,5,11311.04,7,25638.46,93,-11,86,-80,0
17437.89,44,10923,5,10923,5,10923,5,23783.57,82,-6,88,-80,0
17437.89,44,11311.04,7,10560,3,10923,5,20769.38,64,-3,91,-81,0
17437.89,44,10923,5,10560,3,10923,5,19528.23,57,2,91,-81,0
17437.89,44,11311.04,7,10219.69,1,11311.04,7,18425,50,7,91,-83,0
15745.71,34,10923,5,10923,5,10923,5,17437.89,44,15,91,-83,0
15015,30,10923,5,10923,5,10923,5,16549.5,39,20,90,-82,0
13736.25,22,10923,5,10923,5,10923,5,16549.5,39,22,88,-82,0
13173.6,19,10560,3,10560,3,10923,5,15015,30,28,85,-83,0
11726.79,10,10923,5,10923,5,10560,3,15015,30,33,85,-82,0
10923,5,11311.04,7,10560,3,10923,5,13736.25,22,32,83,-85,0
10923,5,11311.04,7,10560,3,11311.04,7,13173.6,19,33,82,-86,0
11311.04,7,11311.04,7,10560,3,11311.04,7,12654.23,15,32,81,-84,0
10923,5,11726.79,10,10219.69,1,10923,5,11726.79,10,32,82,-83,0
11311.04,7,10923,5,10923,5,11311.04,7,11311.04,7,35,81,-86,0
10923,5,11311.04,7,10219.69,1,10560,3,11311.04,7,34,80,-87,0
10923,5,10923,5,10560,3,10923,5,11726.79,10,36,78,-86,0
10923,5,11311.04,7,10923,5,10923,5,10923,5,36,80,-84,0
11311.04,7,11311.04,7,10923,5,10923,5,11311.04,7,34,81,-84,0
10923,5,10923,5,11726.79,10,11311.04,7,10923,5,34,82,-84,0
11311.04,7,11726.79,10,12654.23,15,11311.04,7,11311.04,7,35,82,-85,1
10923,5,13736.25,22,14347.83,26,10923,5,10923,5,36,80,-85,1
11311.04,7,15015,30,15015,30,14347.83,26,10923,5,31,83,-84,1
11726.79,10,17437.89,44,15015,30,19528.23,57,10923,5,27,86,-85,1
13173.6,19,20769.38,64,15745.71,34,23783.57,82,10923,5,22,89,-84,1
16549.5,39,22176,73,17437.89,44,30360,122,10923,5,14,91,-83,1
17437.89,44,23783.57,82,18425,50,30360,122,10923,5,9,92,-83,1
19528.23,57,25638.46,93,18425,50,30360,122,11311.04,7,3,91,-83,1
25638.46,93,25638.46,93,22176,73,30360,122,11311.04,7,-2,90,-82,1
25638.46,93,27802.5,106,20769.38,64,27802.5,106,11726.79,10,-7,89,-83,1
30360,122,27802.5,106,27802.5,106,30360,122,15745.71,34,-9,87,-81,2
30360,122,27802.5,106,27802.5,106,30360,122,18425,50,-15,85,-81,2
33429,140,27802.5,106,25638.46,93,33429,140,19528.23,57,-16,86,-83,2
33429,140,30360,122,30360,122,33429,140,20769.38,64,-17,87,-81,2
30360,122,30360,122,30360,122,30360,122,22176,73,-17,85,-82,2
30360,122,30360,122,27802.5,106,30360,122,23783.57,82,-17,87,-80,2
33429,140,33429,140,30360,122,30360,122,25638.46,93,-17,86,-84,2
30360,122,33429,140,25638.46,93,37180,163,23783.57,82,-17,86,-83,2
30360,122,30360,122,30360,122,27802.5,106,25638.46,93,-16,86,-82,2
33429,140,33429,140,25638.46,93,27802.5,106,27802.5,106,-16,88,-81,2
30360,122,30360,122,27802.5,106,25638.46,93,27802.5,106,-16,85,-82,2
30360,122,33429,140,23783.57,82,20769.38,64,25638.46,93,-16,86,-80,2
25638.46,93,30360,122,23783.57,82,22176,73,23783.57,82,-16,87,-83,2
22176,73,30360,122,25638.46,93,23783.57,82,23783.57,82,-16,84,-82,2
19528.23,57,27802.5,106,20769.38,64,22176,73,25638.46,93,-15,84,-81,1
15745.71,34,27802.5,106,17437.89,44,20769.38,64,25638.46,93,-17,85,-84,1
14347.83,26,27802.5,106,15015,30,18425,50,23783.57,82,-16,88,-83,1
13736.25,22,25638.46,93,14347.83,26,16549.5,39,25638.46,93,-15,86,-82,1
12654.23,15,25638.46,93,14347.83,26,15745.71,34,23783.57,82,-14,87,-82,1
11726.79,10,20769.38,64,12173.33,13,15015,30,23783.57,82,-16,88,-82,1
11726.79,10,18425,50,13173.6,19,15015,30,25638.46,93,-14,86,-80,1
11311.04,7,19528.23,57,13173.6,19,13173.6,19,25638.46,93,-17,86,-81,1
11726.79,10,17437.89,44,13173.6,19,12654.23,15,23783.57,82,-14,85,-82,1
10923,5,15745.71,34,13173.6,19,13173.6,19,20769.38,64,-16,87,-82,1
11726.79,10,15745.71,34,13736.25,22,12654.23,15,16549.5,39,-16,89,-83,1
