time,resistance_thumb,bend_thumb,resistance_index,bend_index,resistance_mid,bend_mid,resistance_ring,bend_ring,resistance_little,bend_little,x,y,z,stage
11:50:58.918 ,16549.5,39,27802.5,106,19528.23,57,23783.57,82,12654.23,15,63,52,-115,3
11:50:59.011 ,16549.5,39,27802.5,106,23783.57,82,22176,73,15015,30,64,50,-115,3
11:50:59.105 ,19528.23,57,23783.57,82,27802.5,106,27802.5,106,16549.5,39,64,50,-115,3
11:50:59.243 ,19528.23,57,25638.46,93,25638.46,93,25638.46,93,18425,50,64,50,-115,3
11:50:59.335 ,19528.23,57,27802.5,106,27802.5,106,23783.57,82,19528.23,57,64,49,-115,3
11:50:59.430 ,19528.23,57,23783.57,82,30360,122,25638.46,93,20769.38,64,62,50,-114,3
11:50:59.522 ,20769.38,64,25638.46,93,27802.5,106,23783.57,82,19528.23,57,65,52,-112,3
11:50:59.648 ,20769.38,64,25638.46,93,27802.5,106,23783.57,82,19528.23,57,64,51,-111,3
11:50:59.739 ,18425,50,23783.57,82,27802.5,106,23783.57,82,19528.23,57,64,51,-112,3
11:50:59.832 ,20769.38,64,22176,73,30360,122,22176,73,19528.23,57,65,52,-111,3
11:50:59.971 ,18425,50,20769.38,64,30360,122,25638.46,93,19528.23,57,64,52,-112,3
11:51:00.064 ,16549.5,39,19528.23,57,27802.5,106,25638.46,93,19528.23,57,66,51,-112,3
11:51:00.156 ,16549.5,39,19528.23,57,27802.5,106,22176,73,19528.23,57,65,51,-113,3
11:51:00.295 ,14347.83,26,19528.23,57,27802.5,106,25638.46,93,18425,50,62,51,-113,3
11:51:00.387 ,10923,5,18425,50,30360,122,22176,73,19528.23,57,64,52,-114,3
11:51:00.479 ,10923,5,17437.89,44,22176,73,22176,73,19528.23,57,64,52,-114,3
11:51:00.569 ,10219.69,1,18425,50,16549.5,39,22176,73,18425,50,64,52,-116,3
11:51:00.709 ,10219.69,1,15745.71,34,15015,30,23783.57,82,19528.23,57,65,53,-116,3
11:51:00.807 ,10219.69,1,15745.71,34,12654.23,15,22176,73,18425,50,63,55,-113,3
11:51:00.895 ,10560,3,15015,30,11726.79,10,16549.5,39,16549.5,39,66,51,-115,3
11:51:00.988 ,10219.69,1,13736.25,22,11726.79,10,15015,30,13173.6,19,63,51,-116,3
11:51:01.129 ,10219.69,1,13173.6,19,11726.79,10,12654.23,15,12654.23,15,62,52,-115,3
11:51:01.220 ,9900,0,12654.23,15,12173.33,13,11726.79,10,12173.33,13,63,51,-115,2
11:51:01.312 ,10219.69,1,12654.23,15,12173.33,13,12173.33,13,12173.33,13,63,52,-114,2
11:51:01.405 ,10219.69,1,12654.23,15,11726.79,10,11726.79,10,12173.33,13,66,51,-116,2
11:51:01.548 ,10219.69,1,13173.6,19,11726.79,10,12173.33,13,11311.04,7,64,53,-116,2
11:51:01.641 ,10560,3,11726.79,10,12173.33,13,12173.33,13,11311.04,7,63,51,-114,2
11:51:01.734 ,9900,0,11726.79,10,12173.33,13,12173.33,13,11726.79,10,63,51,-117,2
11:51:01.828 ,9900,0,11726.79,10,12173.33,13,12173.33,13,11311.04,7,63,51,-114,2
11:51:01.968 ,10560,3,11726.79,10,12173.33,13,12173.33,13,11726.79,10,65,53,-116,2
11:51:02.062 ,10560,3,11726.79,10,12654.23,15,12173.33,13,12173.33,13,63,52,-114,2
11:51:02.153 ,10219.69,1,11726.79,10,12173.33,13,13173.6,19,11311.04,7,64,52,-116,2
11:51:02.247 ,10219.69,1,10923,5,12654.23,15,12654.23,15,11726.79,10,66,52,-116,2
11:51:02.386 ,10560,3,10923,5,13173.6,19,12654.23,15,11726.79,10,65,52,-114,2
11:51:02.480 ,10560,3,11726.79,10,13173.6,19,13173.6,19,11311.04,7,64,52,-115,2
12:00:18.455 ,12173.33,13,11726.79,10,12173.33,13,5490.52,-27,14347.83,26,83,42,-156,3
12:00:18.596 ,12173.33,13,12173.33,13,12654.23,15,5490.52,-27,14347.83,26,83,44,-154,3
12:00:18.689 ,12173.33,13,13173.6,19,12173.33,13,5490.52,-27,13736.25,22,83,43,-154,3
12:00:18.781 ,12173.33,13,13736.25,22,12173.33,13,5490.52,-27,13736.25,22,84,42,-154,3
12:00:18.922 ,12654.23,15,15015,30,13173.6,19,5391.86,-27,14347.83,26,82,44,-151,3
12:00:19.015 ,15015,30,15745.71,34,14347.83,26,5391.86,-27,14347.83,26,82,42,-154,3
12:00:19.155 ,16549.5,39,17437.89,44,14347.83,26,5296.5,-28,13173.6,19,82,44,-154,3
12:00:19.248 ,17437.89,44,18425,50,16549.5,39,5592.63,-26,13736.25,22,83,41,-154,3
12:00:19.340 ,18425,50,20769.38,64,19528.23,57,5592.63,-26,13736.25,22,82,41,-154,3
12:00:19.481 ,19528.23,57,22176,73,22176,73,6039.62,-23,14347.83,26,80,41,-153,3
12:00:19.574 ,20769.38,64,22176,73,25638.46,93,6703.13,-19,15015,30,81,45,-154,3
12:00:19.713 ,23783.57,82,23783.57,82,25638.46,93,7172,-16,15745.71,34,83,42,-154,3
12:00:19.809 ,23783.57,82,25638.46,93,27802.5,106,8553.95,-8,18425,50,83,43,-156,3
12:00:19.904 ,23783.57,82,27802.5,106,27802.5,106,8553.95,-8,19528.23,57,80,44,-156,3
12:00:20.043 ,25638.46,93,30360,122,33429,140,7172,-16,22176,73,82,44,-154,3
12:00:20.137 ,27802.5,106,30360,122,30360,122,1998.21,-48,23783.57,82,82,44,-152,4
12:00:20.277 ,30360,122,30360,122,30360,122,1920.6,-48,23783.57,82,82,42,-153,4
12:00:20.370 ,30360,122,37180,163,33429,140,1998.21,-48,25638.46,93,83,41,-153,4
12:00:20.461 ,30360,122,33429,140,41868.75,191,2047.39,-47,27802.5,106,83,42,-154,4
12:00:20.600 ,30360,122,33429,140,37180,163,2208.27,-46,25638.46,93,82,41,-155,4
12:00:20.694 ,33429,140,41868.75,191,33429,140,2081.36,-47,30360,122,81,44,-153,4
12:00:20.835 ,30360,122,37180,163,41868.75,191,2370.72,-45,30360,122,82,41,-154,4
12:00:20.927 ,25638.46,93,41868.75,191,37180,163,2392.5,-45,37180,163,81,42,-155,5
12:00:21.020 ,27802.5,106,41868.75,191,41868.75,191,2307.42,-46,37180,163,82,40,-154,5
12:00:21.160 ,30360,122,41868.75,191,41868.75,191,27802.5,106,41868.75,191,80,41,-153,5
12:00:21.255 ,27802.5,106,37180,163,37180,163,27802.5,106,41868.75,191,82,38,-153,5
12:00:21.394 ,30360,122,37180,163,33429,140,30360,122,41868.75,191,81,40,-154,5
12:00:21.487 ,25638.46,93,33429,140,30360,122,27802.5,106,41868.75,191,80,39,-153,5
12:00:21.582 ,27802.5,106,41868.75,191,33429,140,27802.5,106,41868.75,191,79,38,-155,5
12:00:21.723 ,22176,73,41868.75,191,27802.5,106,27802.5,106,47897.14,227,81,40,-152,5
12:00:21.817 ,22176,73,33429,140,23783.57,82,27802.5,106,41868.75,191,82,38,-156,5
12:00:21.955 ,20769.38,64,33429,140,19528.23,57,27802.5,106,47897.14,227,82,41,-153,5
12:00:22.046 ,18425,50,27802.5,106,15745.71,34,27802.5,106,41868.75,191,79,37,-153,5
12:00:22.141 ,17437.89,44,25638.46,93,14347.83,26,25638.46,93,41868.75,191,82,37,-151,5
12:00:22.281 ,16549.5,39,23783.57,82,13173.6,19,25638.46,93,47897.14,227,81,38,-153,5
12:00:22.374 ,16549.5,39,22176,73,12173.33,13,20769.38,64,41868.75,191,81,39,-152,4
12:00:22.515 ,16549.5,39,20769.38,64,11311.04,7,17437.89,44,41868.75,191,81,37,-150,4
12:00:22.609 ,15745.71,34,18425,50,10560,3,13736.25,22,41868.75,191,81,38,-152,4
12:00:22.707 ,13736.25,22,15015,30,9900,0,11311.04,7,47897.14,227,79,38,-153,4
12:00:22.848 ,13736.25,22,13736.25,22,9900,0,9315.43,-4,37180,163,80,38,-153,3
12:00:22.935 ,13173.6,19,13173.6,19,9599.12,-2,9315.43,-4,33429,140,83,36,-152,3
12:00:23.072 ,12654.23,15,12173.33,13,9599.12,-2,9315.43,-4,30360,122,82,39,-153,3
12:00:23.165 ,11726.79,10,11726.79,10,9599.12,-2,9315.43,-4,22176,73,82,37,-156,3
12:00:23.258 ,11726.79,10,11311.04,7,9315.43,-4,9047.5,-5,20769.38,64,80,37,-153,3
12:00:23.397 ,11311.04,7,10923,5,9315.43,-4,9047.5,-5,20769.38,64,79,37,-155,3
12:00:23.490 ,11311.04,7,10923,5,9315.43,-4,8553.95,-8,15745.71,34,81,39,-152,3
12:00:23.632 ,10923,5,10923,5,9599.12,-2,8794.05,-7,15745.71,34,80,37,-154,3
12:00:23.724 ,10923,5,10560,3,9599.12,-2,8794.05,-7,15015,30,79,40,-154,3
12:00:23.818 ,10923,5,10923,5,9315.43,-4,7903.9,-12,13736.25,22,82,39,-153,3
12:00:23.959 ,10219.69,1,10560,3,9599.12,-2,8326.15,-10,14347.83,26,80,39,-154,3
12:00:24.052 ,10219.69,1,10560,3,9599.12,-2,8326.15,-10,12173.33,13,80,39,-153,3
12:00:50.920 ,10560,3,11726.79,10,10923,5,8553.95,-8,12654.23,15,78,38,-153,3
12:00:51.015 ,10560,3,11311.04,7,11311.04,7,8553.95,-8,13173.6,19,78,36,-156,3
12:00:51.154 ,10560,3,11311.04,7,10923,5,8109.75,-11,13736.25,22,77,37,-154,3
12:00:51.247 ,10923,5,11311.04,7,10923,5,4294.52,-34,13173.6,19,77,39,-156,3
12:00:51.341 ,10560,3,10923,5,10923,5,10219.69,1,13173.6,19,78,37,-155,4
12:00:51.482 ,10560,3,11311.04,7,10923,5,11311.04,7,13173.6,19,77,37,-156,4
12:00:51.574 ,11726.79,10,11311.04,7,11311.04,7,13173.6,19,13736.25,22,78,38,-157,4
12:00:51.717 ,12654.23,15,11726.79,10,10923,5,15015,30,14347.83,26,77,37,-154,4
12:00:51.809 ,13173.6,19,11726.79,10,11726.79,10,17437.89,44,14347.83,26,78,35,-156,4
12:00:51.904 ,15015,30,12654.23,15,13173.6,19,18425,50,15015,30,77,37,-152,4
12:00:52.043 ,15015,30,14347.83,26,13173.6,19,22176,73,18425,50,78,37,-155,4
12:00:52.137 ,16549.5,39,14347.83,26,14347.83,26,23783.57,82,20769.38,64,79,35,-153,4
12:00:52.276 ,16549.5,39,16549.5,39,17437.89,44,25638.46,93,23783.57,82,77,35,-155,4
12:00:52.368 ,17437.89,44,19528.23,57,18425,50,27802.5,106,27802.5,106,78,37,-154,4
12:00:52.460 ,20769.38,64,22176,73,22176,73,30360,122,33429,140,77,39,-153,4
12:00:52.599 ,19528.23,57,23783.57,82,25638.46,93,27802.5,106,33429,140,77,36,-155,4
12:00:52.693 ,23783.57,82,23783.57,82,27802.5,106,27802.5,106,37180,163,76,36,-154,4
12:00:52.790 ,23783.57,82,27802.5,106,30360,122,27802.5,106,37180,163,77,37,-155,4
12:00:52.927 ,27802.5,106,27802.5,106,33429,140,27802.5,106,55935,275,77,38,-154,4
12:00:53.021 ,30360,122,27802.5,106,37180,163,30360,122,47897.14,227,78,37,-155,4
12:00:53.159 ,33429,140,33429,140,37180,163,30360,122,47897.14,227,77,38,-156,4
12:00:53.255 ,30360,122,33429,140,37180,163,30360,122,41868.75,191,78,36,-155,4
12:00:53.395 ,30360,122,33429,140,37180,163,27802.5,106,47897.14,227,76,37,-154,4
12:00:53.488 ,27802.5,106,33429,140,41868.75,191,30360,122,41868.75,191,78,39,-156,4
12:00:53.582 ,27802.5,106,33429,140,41868.75,191,30360,122,41868.75,191,76,37,-154,4
12:00:53.722 ,30360,122,37180,163,47897.14,227,27802.5,106,47897.14,227,77,39,-152,4
12:00:53.817 ,30360,122,41868.75,191,41868.75,191,27802.5,106,41868.75,191,76,36,-155,4
12:00:53.911 ,30360,122,37180,163,37180,163,27802.5,106,47897.14,227,77,37,-154,4
12:00:54.052 ,27802.5,106,33429,140,37180,163,25638.46,93,47897.14,227,76,37,-153,4
12:00:54.146 ,25638.46,93,37180,163,37180,163,27802.5,106,33429,140,78,37,-156,4
12:00:54.286 ,23783.57,82,37180,163,37180,163,30360,122,30360,122,76,35,-154,4
12:00:54.378 ,23783.57,82,33429,140,37180,163,27802.5,106,20769.38,64,77,37,-155,4
12:00:54.471 ,20769.38,64,33429,140,30360,122,30360,122,16549.5,39,79,36,-152,4
12:00:54.611 ,19528.23,57,33429,140,30360,122,25638.46,93,14347.83,26,78,38,-153,4
12:00:54.704 ,20769.38,64,37180,163,27802.5,106,22176,73,12654.23,15,76,36,-153,4
12:00:54.845 ,17437.89,44,33429,140,23783.57,82,20769.38,64,12654.23,15,77,39,-155,4
12:00:54.937 ,15015,30,33429,140,19528.23,57,15745.71,34,12173.33,13,79,39,-154,4
12:00:55.028 ,14347.83,26,33429,140,16549.5,39,13736.25,22,11311.04,7,76,38,-155,4
12:00:55.169 ,14347.83,26,27802.5,106,14347.83,26,12654.23,15,12173.33,13,77,37,-155,4
12:00:55.262 ,12173.33,13,30360,122,13173.6,19,12173.33,13,12173.33,13,76,36,-155,4
12:00:55.403 ,11726.79,10,22176,73,11726.79,10,11726.79,10,12654.23,15,76,37,-156,4
12:00:55.496 ,11311.04,7,22176,73,10923,5,11311.04,7,11726.79,10,78,38,-158,4
12:00:55.591 ,10923,5,18425,50,10219.69,1,10923,5,11311.04,7,76,37,-156,4
12:00:55.731 ,10560,3,16549.5,39,9599.12,-2,10219.69,1,12173.33,13,77,38,-155,3
12:00:55.824 ,10219.69,1,14347.83,26,9900,0,9599.12,-2,11311.04,7,77,38,-156,3
12:00:55.966 ,10560,3,14347.83,26,9599.12,-2,8794.05,-7,11311.04,7,79,38,-154,3
12:00:56.061 ,10219.69,1,13173.6,19,9599.12,-2,8109.75,-11,11311.04,7,77,39,-154,3
12:00:56.155 ,10219.69,1,12173.33,13,9599.12,-2,8794.05,-7,11311.04,7,75,38,-157,3
12:00:56.294 ,9900,0,12654.23,15,9315.43,-4,8109.75,-11,11726.79,10,78,40,-153,3
12:00:56.386 ,10219.69,1,11311.04,7,9599.12,-2,7342.5,-15,11311.04,7,77,38,-156,3
12:00:56.527 ,9900,0,10923,5,9599.12,-2,8109.75,-11,11311.04,7,79,38,-155,3
12:01:57.845 ,10560,3,10923,5,9599.12,-2,10219.69,1,12173.33,13,66,34,-158,3
12:01:57.986 ,10560,3,10923,5,9900,0,10560,3,12654.23,15,68,34,-157,3
12:01:58.080 ,10219.69,1,10560,3,9900,0,10219.69,1,12654.23,15,67,34,-158,3
12:01:58.171 ,10219.69,1,10923,5,10219.69,1,10219.69,1,12654.23,15,67,34,-158,3
12:01:58.313 ,10560,3,10923,5,9599.12,-2,10219.69,1,12654.23,15,66,34,-156,3
12:01:58.407 ,10219.69,1,10560,3,9900,0,10560,3,13173.6,19,67,33,-155,3
12:01:58.503 ,10219.69,1,10923,5,9900,0,12173.33,13,13173.6,19,66,34,-156,3
12:01:58.645 ,10560,3,10923,5,10560,3,12173.33,13,12654.23,15,68,32,-157,3
12:01:58.737 ,12173.33,13,12654.23,15,11311.04,7,13173.6,19,13736.25,22,67,33,-159,3
12:01:58.876 ,13173.6,19,13736.25,22,13173.6,19,15745.71,34,16549.5,39,66,34,-158,3
12:01:58.972 ,13173.6,19,13736.25,22,15015,30,16549.5,39,17437.89,44,68,33,-156,3
12:01:59.068 ,14347.83,26,15745.71,34,18425,50,18425,50,20769.38,64,65,33,-159,3
12:01:59.204 ,15015,30,17437.89,44,19528.23,57,22176,73,25638.46,93,66,34,-158,3
12:01:59.300 ,16549.5,39,18425,50,22176,73,23783.57,82,27802.5,106,68,32,-160,3
12:01:59.440 ,17437.89,44,20769.38,64,25638.46,93,23783.57,82,33429,140,69,35,-158,3
12:01:59.533 ,18425,50,20769.38,64,25638.46,93,27802.5,106,33429,140,66,35,-158,4
12:01:59.625 ,20769.38,64,25638.46,93,30360,122,30360,122,37180,163,69,35,-158,4
12:01:59.763 ,23783.57,82,25638.46,93,37180,163,30360,122,41868.75,191,66,34,-159,4
12:01:59.858 ,25638.46,93,27802.5,106,33429,140,33429,140,37180,163,67,33,-160,4
12:01:59.999 ,25638.46,93,25638.46,93,37180,163,27802.5,106,47897.14,227,67,33,-159,4
12:02:00.093 ,25638.46,93,27802.5,106,37180,163,27802.5,106,41868.75,191,67,36,-160,4
12:02:00.186 ,27802.5,106,27802.5,106,41868.75,191,30360,122,41868.75,191,66,35,-160,4
12:02:00.326 ,33429,140,30360,122,37180,163,33429,140,41868.75,191,67,33,-158,4
12:02:00.419 ,33429,140,33429,140,37180,163,33429,140,47897.14,227,68,34,-159,4
12:02:00.513 ,33429,140,37180,163,41868.75,191,27802.5,106,47897.14,227,68,36,-157,4
12:02:00.652 ,33429,140,37180,163,41868.75,191,30360,122,47897.14,227,66,33,-158,4
12:02:00.746 ,27802.5,106,37180,163,41868.75,191,30360,122,41868.75,191,67,35,-159,4
12:02:00.887 ,30360,122,37180,163,37180,163,27802.5,106,47897.14,227,65,34,-157,4
12:02:00.981 ,30360,122,41868.75,191,41868.75,191,30360,122,47897.14,227,66,33,-159,4
12:02:01.075 ,25638.46,93,41868.75,191,37180,163,30360,122,47897.14,227,67,34,-156,4
12:02:01.215 ,23783.57,82,37180,163,37180,163,25638.46,93,41868.75,191,67,32,-157,4
12:02:01.308 ,19528.23,57,37180,163,41868.75,191,27802.5,106,41868.75,191,67,33,-158,4
12:02:01.448 ,19528.23,57,37180,163,37180,163,27802.5,106,37180,163,65,33,-156,4
12:02:01.542 ,18425,50,41868.75,191,33429,140,30360,122,25638.46,93,68,32,-156,4
12:02:01.635 ,17437.89,44,33429,140,33429,140,27802.5,106,18425,50,68,31,-158,4
12:02:01.775 ,17437.89,44,33429,140,30360,122,27802.5,106,13736.25,22,67,32,-158,4
12:02:01.871 ,15745.71,34,33429,140,27802.5,106,23783.57,82,13736.25,22,66,33,-155,3
12:02:02.008 ,14347.83,26,27802.5,106,20769.38,64,23783.57,82,13173.6,19,68,32,-156,3
12:02:02.104 ,13736.25,22,25638.46,93,15745.71,34,20769.38,64,12654.23,15,67,32,-156,3
12:02:02.195 ,13173.6,19,22176,73,12654.23,15,17437.89,44,12654.23,15,68,32,-155,3
12:02:02.336 ,12654.23,15,22176,73,11726.79,10,15745.71,34,12654.23,15,67,34,-156,3
12:02:02.429 ,11311.04,7,17437.89,44,10923,5,15015,30,12173.33,13,69,33,-159,3
12:02:02.569 ,10560,3,14347.83,26,10219.69,1,13173.6,19,12654.23,15,67,34,-157,3
12:02:02.662 ,10560,3,12173.33,13,10219.69,1,11726.79,10,12173.33,13,69,32,-156,3
12:02:02.755 ,10219.69,1,11726.79,10,9599.12,-2,12173.33,13,11311.04,7,67,34,-156,3
12:02:02.897 ,10219.69,1,11311.04,7,9900,0,11311.04,7,11311.04,7,66,34,-157,3
12:02:02.990 ,10219.69,1,10923,5,9599.12,-2,10560,3,11311.04,7,68,33,-155,3
12:02:03.141 ,10219.69,1,10219.69,1,10560,3,10560,3,10923,5,67,34,-158,3
12:02:03.226 ,10219.69,1,9900,0,9599.12,-2,9900,0,10923,5,67,34,-157,3
12:02:03.318 ,9900,0,10219.69,1,9599.12,-2,10219.69,1,10923,5,70,34,-155,3
12:02:03.460 ,10560,3,10219.69,1,9315.43,-4,9900,0,10923,5,68,32,-156,3
12:02:54.509 ,10219.69,1,11726.79,10,11726.79,10,10219.69,1,13173.6,19,68,32,-156,3
12:02:54.650 ,10219.69,1,11726.79,10,12173.33,13,9900,0,13173.6,19,68,31,-157,3
12:02:54.743 ,10219.69,1,11311.04,7,11726.79,10,9599.12,-2,13173.6,19,66,32,-155,3
12:02:54.882 ,10219.69,1,12173.33,13,11311.04,7,9599.12,-2,13736.25,22,66,31,-155,3
12:02:54.976 ,10560,3,11311.04,7,11311.04,7,9900,0,13173.6,19,69,34,-157,3
12:02:55.069 ,10219.69,1,13173.6,19,13173.6,19,10560,3,15015,30,68,34,-157,3
12:02:55.208 ,10560,3,13173.6,19,12654.23,15,10923,5,17437.89,44,68,33,-157,3
12:02:55.301 ,11311.04,7,13736.25,22,13173.6,19,10923,5,20769.38,64,66,32,-155,3
12:02:55.439 ,11726.79,10,15015,30,13736.25,22,12654.23,15,23783.57,82,67,34,-158,3
12:02:55.534 ,12654.23,15,15745.71,34,14347.83,26,13173.6,19,33429,140,66,31,-156,3
12:02:55.627 ,13736.25,22,17437.89,44,16549.5,39,14347.83,26,30360,122,68,33,-155,3
12:02:55.768 ,14347.83,26,17437.89,44,19528.23,57,15015,30,25638.46,93,69,34,-157,3
12:02:55.862 ,16549.5,39,20769.38,64,20769.38,64,16549.5,39,30360,122,65,34,-158,3
12:02:56.001 ,19528.23,57,19528.23,57,20769.38,64,18425,50,30360,122,66,33,-158,3
12:02:56.094 ,19528.23,57,22176,73,22176,73,19528.23,57,30360,122,68,35,-158,3
12:02:56.188 ,19528.23,57,25638.46,93,22176,73,19528.23,57,30360,122,68,31,-157,3
12:02:56.327 ,19528.23,57,25638.46,93,23783.57,82,18425,50,33429,140,67,32,-158,3
12:02:56.420 ,20769.38,64,25638.46,93,25638.46,93,18425,50,27802.5,106,66,34,-157,3
12:02:56.560 ,20769.38,64,27802.5,106,25638.46,93,18425,50,30360,122,69,34,-156,3
12:02:56.655 ,22176,73,25638.46,93,27802.5,106,17437.89,44,27802.5,106,68,35,-159,3
12:02:56.748 ,22176,73,27802.5,106,27802.5,106,17437.89,44,22176,73,67,33,-158,3
12:02:56.888 ,22176,73,25638.46,93,30360,122,15745.71,34,18425,50,67,34,-157,3
12:02:56.981 ,22176,73,25638.46,93,27802.5,106,15015,30,17437.89,44,68,33,-158,3
12:02:57.119 ,25638.46,93,25638.46,93,30360,122,13736.25,22,15015,30,68,34,-157,3
12:02:57.213 ,25638.46,93,22176,73,30360,122,11726.79,10,13173.6,19,69,34,-157,3
12:02:57.308 ,25638.46,93,18425,50,30360,122,10923,5,12654.23,15,68,33,-156,3
12:02:57.448 ,22176,73,18425,50,30360,122,10560,3,12654.23,15,69,34,-156,3
12:02:57.542 ,20769.38,64,17437.89,44,27802.5,106,10219.69,1,13173.6,19,68,34,-158,3
12:02:57.683 ,17437.89,44,15745.71,34,30360,122,9599.12,-2,12173.33,13,69,34,-157,3
12:02:57.776 ,17437.89,44,15015,30,30360,122,9315.43,-4,12173.33,13,69,33,-158,3
12:02:57.869 ,16549.5,39,14347.83,26,27802.5,106,9047.5,-5,12654.23,15,68,34,-158,3
12:02:58.009 ,15015,30,13736.25,22,27802.5,106,9315.43,-4,12173.33,13,68,34,-158,3
12:02:58.100 ,14347.83,26,13736.25,22,25638.46,93,9047.5,-5,13173.6,19,68,35,-156,3
12:02:58.240 ,13736.25,22,12654.23,15,27802.5,106,8794.05,-7,11726.79,10,69,36,-158,3
12:02:58.334 ,11726.79,10,12173.33,13,25638.46,93,8553.95,-8,12173.33,13,68,33,-156,3
12:02:58.426 ,11726.79,10,12173.33,13,20769.38,64,8326.15,-10,11726.79,10,69,34,-157,3
12:02:58.566 ,11311.04,7,11311.04,7,17437.89,44,8109.75,-11,12654.23,15,69,34,-157,3
12:02:58.661 ,10923,5,11311.04,7,15745.71,34,7903.9,-12,13173.6,19,70,33,-158,3
12:02:58.800 ,10560,3,10560,3,15015,30,7903.9,-12,12173.33,13,71,34,-158,3
12:02:58.891 ,10219.69,1,10560,3,12654.23,15,8326.15,-10,12654.23,15,69,34,-157,3
12:02:58.983 ,10219.69,1,10219.69,1,12173.33,13,8326.15,-10,12173.33,13,69,34,-157,3
12:02:59.125 ,10560,3,10219.69,1,11726.79,10,8109.75,-11,12654.23,15,69,34,-158,3
12:02:59.218 ,10560,3,9900,0,10923,5,8326.15,-10,12173.33,13,68,34,-157,3
12:02:59.357 ,10219.69,1,9900,0,10560,3,8553.95,-8,12654.23,15,70,34,-156,3
12:02:59.449 ,10560,3,9900,0,9900,0,8326.15,-10,12654.23,15,72,35,-157,3
12:02:59.541 ,10560,3,9900,0,9900,0,8553.95,-8,12173.33,13,70,36,-157,3
12:02:59.680 ,10219.69,1,10219.69,1,9900,0,8553.95,-8,12173.33,13,71,35,-157,3
12:02:59.775 ,10219.69,1,9900,0,9900,0,8326.15,-10,12173.33,13,71,36,-156,3
12:02:59.916 ,10560,3,9900,0,9900,0,8553.95,-8,11726.79,10,71,36,-157,3
12:03:00.009 ,10219.69,1,10219.69,1,9900,0,8794.05,-7,12173.33,13,68,34,-156,3
12:03:00.104 ,10560,3,10219.69,1,9900,0,8326.15,-10,11726.79,10,71,35,-155,3
12:03:43.548 ,10923,5,11311.04,7,11726.79,10,9599.12,-2,11311.04,7,63,36,-159,3
12:03:43.643 ,10560,3,11311.04,7,11726.79,10,10219.69,1,11726.79,10,62,36,-159,3
12:03:43.736 ,10219.69,1,11726.79,10,12654.23,15,9599.12,-2,11311.04,7,65,35,-158,3
12:03:43.875 ,10923,5,11311.04,7,11726.79,10,9599.12,-2,11726.79,10,64,34,-158,3
12:03:43.970 ,10923,5,11726.79,10,12654.23,15,9599.12,-2,11311.04,7,63,35,-159,3
12:03:44.110 ,10923,5,12173.33,13,12654.23,15,9599.12,-2,11311.04,7,63,36,-157,3
12:03:44.203 ,10560,3,13736.25,22,13736.25,22,10219.69,1,11726.79,10,63,34,-160,3
12:03:44.298 ,10923,5,15015,30,14347.83,26,10219.69,1,12654.23,15,65,36,-157,3
12:03:44.436 ,11311.04,7,16549.5,39,17437.89,44,10219.69,1,14347.83,26,63,36,-159,3
12:03:44.532 ,11726.79,10,17437.89,44,16549.5,39,10560,3,16549.5,39,62,36,-160,3
12:03:44.670 ,12654.23,15,18425,50,20769.38,64,10923,5,20769.38,64,65,35,-159,3
12:03:44.765 ,14347.83,26,19528.23,57,23783.57,82,11726.79,10,20769.38,64,65,36,-160,3
12:03:44.858 ,15015,30,19528.23,57,27802.5,106,13736.25,22,22176,73,64,37,-160,3
12:03:44.997 ,15745.71,34,19528.23,57,27802.5,106,15015,30,23783.57,82,66,34,-158,3
12:03:45.092 ,17437.89,44,19528.23,57,27802.5,106,15745.71,34,23783.57,82,64,36,-158,3
12:03:45.232 ,18425,50,22176,73,33429,140,16549.5,39,23783.57,82,65,36,-161,3
12:03:45.324 ,19528.23,57,23783.57,82,30360,122,15745.71,34,27802.5,106,64,36,-158,3
12:03:45.417 ,20769.38,64,23783.57,82,27802.5,106,18425,50,25638.46,93,63,34,-159,3
12:03:45.558 ,23783.57,82,23783.57,82,30360,122,18425,50,23783.57,82,64,35,-161,4
12:03:45.651 ,23783.57,82,23783.57,82,27802.5,106,19528.23,57,25638.46,93,66,35,-159,3
12:03:45.792 ,22176,73,23783.57,82,27802.5,106,19528.23,57,25638.46,93,63,37,-159,3
12:03:45.886 ,25638.46,93,25638.46,93,27802.5,106,19528.23,57,25638.46,93,65,35,-158,3
12:03:45.976 ,27802.5,106,23783.57,82,25638.46,93,19528.23,57,22176,73,63,34,-158,3
12:03:46.116 ,25638.46,93,22176,73,25638.46,93,20769.38,64,22176,73,66,36,-160,3
12:03:46.210 ,25638.46,93,25638.46,93,22176,73,19528.23,57,20769.38,64,66,36,-159,3
12:03:46.349 ,27802.5,106,25638.46,93,20769.38,64,19528.23,57,17437.89,44,63,35,-160,3
12:03:46.443 ,25638.46,93,23783.57,82,17437.89,44,20769.38,64,16549.5,39,64,33,-156,3
12:03:46.537 ,25638.46,93,22176,73,15745.71,34,18425,50,14347.83,26,63,34,-161,3
12:03:46.677 ,27802.5,106,25638.46,93,14347.83,26,18425,50,13173.6,19,65,37,-158,3
12:03:46.770 ,27802.5,106,23783.57,82,13736.25,22,18425,50,11726.79,10,64,33,-159,3
12:03:46.909 ,27802.5,106,23783.57,82,13173.6,19,16549.5,39,10923,5,64,35,-160,3
